Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM14,OUT013,1583.7642445846013
FDW60,OUT018,2874.6184861044326
FDE21,OUT013,1941.4928962981708
NCM42,OUT035,1590.6822090971598
FDY59,OUT010,229.2785898450724
DRI49,OUT049,1360.588090840204
FDT28,OUT019,364.68300924444435
FDQ22,OUT018,664.5437179036028
FDR60,OUT049,1298.8788686050593
FDC50,OUT019,236.0245746182127
FDV24,OUT013,2485.652097039102
DRF48,OUT010,491.09793541384255
FDQ47,OUT046,666.1304494549418
DRN36,OUT049,1537.2687971762762
NCY06,OUT035,2019.8390901867156
FDE52,OUT035,1493.8690098229945
NCB54,OUT045,2019.8390901867156
NCF31,OUT035,2493.566614308127
FDJ08,OUT027,5230.6949009198715
NCC07,OUT017,1578.9559458129504
NCD19,OUT027,1198.069025883784
FDL46,OUT049,1977.0020503186308
FDM20,OUT045,3951.492978741175
NCI06,OUT010,447.7793387695285
DRM11,OUT035,4062.331683028934
NCH07,OUT018,2538.7518124901358
FDS23,OUT013,2025.7358094298665
FDO49,OUT018,737.8146835343114
FDS35,OUT049,1074.9137343834416
DRK39,OUT045,1394.9332483701264
DRI39,OUT049,924.1431362251539
FDV04,OUT017,2536.043017702273
NCN14,OUT035,3054.6015687836375
FDH08,OUT013,3818.7149025269546
FDS20,OUT046,3054.6015687836375
FDV40,OUT049,1125.2356017912043
FDZ48,OUT010,262.1670896654489
FDS24,OUT027,2572.464565611406
FDK44,OUT049,2851.1347232134576
FDS48,OUT045,2485.652097039102
FDK26,OUT010,494.9582204159671
FDD23,OUT045,3054.6015687836375
NCH54,OUT017,2553.046452356799
NCP14,OUT010,242.22928421557464
FDM60,OUT010,131.63648083977358
FDV24,OUT017,2485.652097039102
FDH08,OUT018,3621.685521527855
FDS12,OUT027,2996.096544034251
FDR39,OUT027,4880.700496649707
FDP12,OUT027,955.8773258569431
DRF60,OUT027,5830.145016659432
FDC09,OUT035,1578.9559458129504
FDF50,OUT018,3060.874149261381
FDG28,OUT035,3952.183680812281
NCE19,OUT017,911.3641975474175
NCM53,OUT010,251.20410690002092
NCN18,OUT049,1687.7075859075596
FDF32,OUT035,3095.490202941575
FDF11,OUT013,3919.088411551987
DRI59,OUT049,3812.901774838976
NCG54,OUT035,2767.5238599587756
FDM44,OUT046,1564.3572380034827
FDT57,OUT018,3677.9307360223306
FDV24,OUT046,2485.652097039102
FDI50,OUT019,572.8004030629806
FDS09,OUT035,764.5869566882122
NCC31,OUT027,4111.232146904905
FDQ07,OUT019,575.6454746387827
FDC22,OUT017,3054.6015687836375
FDZ56,OUT046,2767.5238599587756
FDZ40,OUT019,131.63648083977358
FDS46,OUT027,2925.7070914189917
DRD24,OUT045,2037.3682727050264
FDV45,OUT017,3054.6015687836375
FDL26,OUT045,2507.5146518188003
FDA56,OUT018,2014.5709565308346
FDN27,OUT046,1948.940487018698
FDM20,OUT049,3930.6124664516037
FDO16,OUT017,1394.9332483701264
FDL03,OUT035,3054.6015687836375
FDE58,OUT046,1943.7336985108725
FDI02,OUT027,2914.71348157577
NCC55,OUT019,131.63648083977358
FDR03,OUT018,3302.6454969174847
FDB14,OUT017,1524.865037795707
FDR45,OUT013,3932.4690731804008
NCN07,OUT017,2025.7358094298665
FDM51,OUT019,250.07193913290106
FDT52,OUT027,5830.145016659432
FDL26,OUT046,2502.987065290654
NCZ42,OUT046,3896.638079145201
DRI47,OUT019,367.1825244948102
FDW40,OUT013,2043.0537216660027
FDN34,OUT046,2767.5238599587756
FDS01,OUT035,2889.3375813713064
NCG55,OUT045,1941.4928962981708
FDC11,OUT035,1454.4664676172604
FDX35,OUT018,3605.8627109334616
NCB06,OUT046,2538.7518124901358
FDR09,OUT019,572.4264016642825
FDC53,OUT017,1534.1420946666735
FDY45,OUT013,4012.3611057725266
FDA22,OUT010,382.1485855015173
FDE02,OUT035,1531.8684621771513
FDW21,OUT045,1554.287421809352
FDV34,OUT046,1162.4272204494941
FDS59,OUT049,1590.6822090971598
NCW17,OUT017,2019.8390901867156
NCK54,OUT046,1943.7336985108725
FDG17,OUT019,572.8004030629806
FDG35,OUT017,2848.472614498934
FDD08,OUT010,131.63648083977358
NCO07,OUT017,3650.500098137281
FDJ10,OUT010,280.5127343832248
FDW36,OUT017,1578.9559458129504
FDW21,OUT010,240.9113868245737
FDY19,OUT017,1948.940487018698
DRE03,OUT013,785.3293183283915
NCC55,OUT049,668.9294545015591
FDH52,OUT010,135.89059630515067
FDO09,OUT017,4076.7653728919595
FDU43,OUT045,3922.5301913678322
FDX09,OUT010,425.2631906891246
FDH40,OUT019,196.12362939344547
FDW58,OUT017,1578.9559458129504
FDC47,OUT017,3802.5331970971292
NCR41,OUT035,1529.1068643526412
DRG49,OUT035,3901.7750607723037
FDC52,OUT027,4074.115703117369
FDY13,OUT046,1169.5631975686358
FDY35,OUT013,726.7559894398033
FDI35,OUT017,3052.590520956816
NCU18,OUT049,2043.0537216660027
FDY33,OUT018,2538.7518124901358
FDC15,OUT027,4180.7179982979505
FDU01,OUT049,3057.26367749816
NCU42,OUT046,2767.5238599587756
NCV29,OUT018,2874.6184861044326
NCY30,OUT017,3054.6015687836375
FDQ46,OUT049,1710.4072153865206
FDG58,OUT027,4111.232146904905
FDK33,OUT017,3642.833806060547
NCD07,OUT045,1941.4928962981708
NCX29,OUT027,4010.4995588850056
NCT42,OUT013,2485.652097039102
DRN59,OUT035,736.2242707396565
FDI44,OUT035,1302.3516936302462
FDA45,OUT049,2879.40789512554
FDP31,OUT045,1064.8278437572262
FDY01,OUT046,1939.4735764880834
FDT09,OUT018,2028.825294159021
DRH03,OUT027,2820.8733413370746
FDA36,OUT018,3052.474268477053
NCF31,OUT017,2498.54119280842
FDG14,OUT049,2485.652097039102
FDG28,OUT027,5830.145016659432
FDU14,OUT049,4010.931139828521
FDY47,OUT019,284.4712835839562
FDI56,OUT049,1493.8690098229945
DRD01,OUT013,1005.5708648749204
FDM22,OUT046,949.2778640091024
FDH33,OUT013,717.8487252579779
DRZ24,OUT013,1968.7829354095766
NCQ38,OUT046,1578.9559458129504
FDO16,OUT027,2367.249229343995
FDU07,OUT027,4053.8169431227293
NCB07,OUT013,3054.6015687836375
FDU48,OUT045,2025.7358094298665
NCM43,OUT045,2566.164875297683
FDR31,OUT010,364.22684976830084
DRK49,OUT018,666.5273873821496
NCI30,OUT010,574.1882965307117
DRD60,OUT017,3027.2199403292416
NCG19,OUT046,3855.420402080213
FDH12,OUT035,1578.9559458129504
FDM32,OUT035,1524.865037795707
FDM27,OUT035,2515.9812642554466
NCU53,OUT027,4247.708274191351
NCQ18,OUT046,1544.6312573310636
FDS10,OUT013,2969.836308667067
FDB33,OUT027,4180.7179982979505
FDI12,OUT013,1528.8872422021655
NCW42,OUT013,3767.2544701241013
NCC06,OUT018,2019.8390901867156
FDW02,OUT017,2019.8390901867156
NCD43,OUT017,1578.9559458129504
FDM57,OUT018,1408.9415625176134
FDA58,OUT017,3898.1085275496366
FDK56,OUT046,3054.6015687836375
FDP52,OUT045,3858.2932041503054
FDW20,OUT018,2014.5709565308346
FDS52,OUT049,1551.9663920061048
NCT29,OUT018,2005.189736058198
NCL54,OUT013,2863.884369671898
FDC05,OUT045,3063.0014495679648
FDF34,OUT035,3063.0014495679648
FDP03,OUT027,2977.21193683978
FDD32,OUT010,189.6618282553557
FDZ10,OUT045,2019.8390901867156
FDZ40,OUT035,905.6750356239903
FDD51,OUT018,668.9652020184793
NCY30,OUT019,430.79108574813904
FDP58,OUT017,3713.231883547498
FDV49,OUT017,4059.784580500745
FDY24,OUT019,131.63648083977358
NCO55,OUT017,1578.9559458129504
FDR13,OUT017,1943.7336985108725
FDS51,OUT017,1014.7804080054032
FDP26,OUT045,1578.9559458129504
NCB54,OUT027,2996.096544034251
FDF32,OUT017,3063.0014495679648
FDN31,OUT018,3052.474268477053
DRM48,OUT017,658.9807842655808
FDN20,OUT049,2767.5610432731273
DRL01,OUT046,3839.9340846026116
FDV56,OUT049,1578.9559458129504
DRH13,OUT027,2892.108020945404
FDA03,OUT017,2485.652097039102
FDF47,OUT027,5830.145016659432
FDX32,OUT046,2485.652097039102
FDX57,OUT049,1534.1420946666735
NCA30,OUT045,3054.6015687836375
FDO49,OUT013,788.1786724347586
FDL04,OUT019,251.67402015895252
DRM48,OUT035,662.5523433734463
FDR16,OUT013,3646.2900094329384
NCC19,OUT018,3052.474268477053
NCE42,OUT045,3908.489639978777
FDY24,OUT017,906.6742707281268
FDH19,OUT049,2851.1347232134576
FDJ46,OUT013,2848.472614498934
FDN45,OUT010,572.4814885160752
FDY08,OUT035,2031.3471067270655
FDZ37,OUT035,1454.4664676172604
NCT30,OUT045,738.3918463947998
DRY23,OUT018,666.5273873821496
NCZ30,OUT018,2014.5709565308346
FDC44,OUT018,1921.6267021239544
FDB45,OUT035,1578.9559458129504
FDY04,OUT013,2558.0596619605467
FDM27,OUT046,2538.7518124901358
FDZ43,OUT017,3917.1149008073826
FDT39,OUT019,367.6119227872444
NCC06,OUT019,280.8937995407036
FDL15,OUT027,4111.232146904905
FDL57,OUT017,4033.321940400377
FDU08,OUT046,1539.4604085183414
FDK40,OUT017,4089.8937234501523
FDQ12,OUT010,570.1959062219424
FDS48,OUT017,2485.652097039102
FDP09,OUT045,3639.235361462698
FDW21,OUT049,1544.6312573310636
FDY25,OUT035,3027.2199403292416
DRE13,OUT017,1443.4755837100674
FDV43,OUT019,131.63648083977358
FDD22,OUT045,1710.4072153865206
FDM46,OUT019,233.04163981292447
NCO30,OUT010,481.5634539766728
FDM25,OUT046,2848.472614498934
NCN41,OUT049,2014.5709565308346
FDU24,OUT045,1527.1505805347545
FDZ50,OUT046,3054.6015687836375
FDP45,OUT013,3967.451416285651
NCM54,OUT045,2019.8390901867156
FDW10,OUT019,424.84922730485334
FDP20,OUT017,2019.8390901867156
FDK32,OUT046,2485.652097039102
FDN52,OUT049,1458.8423768041557
FDM58,OUT045,1687.7075859075596
FDZ46,OUT027,2910.2795924460625
NCA18,OUT018,1943.7336985108725
FDD35,OUT046,2014.5709565308346
NCK31,OUT035,740.2683113503664
FDI40,OUT027,2863.6257964823144
FDT50,OUT019,237.47894063572753
NCT06,OUT046,2566.164875297683
FDT31,OUT035,3054.6015687836375
FDT45,OUT049,871.9362346682564
FDT13,OUT045,3054.6015687836375
FDO50,OUT045,1497.4165177008833
NCU18,OUT010,277.87087155240215
NCR54,OUT049,3057.26367749816
NCO18,OUT018,2874.6184861044326
FDU09,OUT045,914.8438457445569
FDT13,OUT018,3052.474268477053
FDE09,OUT046,1710.4072153865206
NCK53,OUT019,250.07193913290106
FDG45,OUT049,3633.5968852831406
DRH15,OUT035,688.6134396421976
FDO21,OUT019,572.8004030629806
FDD14,OUT027,5217.613294737319
FDC09,OUT046,1578.9559458129504
FDH45,OUT027,963.1382817657386
FDV32,OUT046,1131.2638016751089
FDG12,OUT035,1984.3582245053103
FDS32,OUT013,2031.3471067270655
NCL55,OUT018,3823.317012760333
DRE01,OUT035,3906.5478821467495
DRE15,OUT049,1307.0974440343898
NCL42,OUT045,3921.919525132409
FDP31,OUT013,1217.3237627923656
FDN33,OUT018,1527.1505805347545
FDZ59,OUT046,2566.164875297683
FDE45,OUT010,429.0172862549414
FDJ07,OUT013,1968.7829354095766
FDQ45,OUT018,3052.474268477053
FDM33,OUT027,5830.145016659432
FDO15,OUT010,146.97301847336053
FDM46,OUT013,1545.037567269556
FDR03,OUT045,3403.1397270689863
FDY49,OUT018,2671.8005856384816
FDQ60,OUT045,1977.0020503186308
FDW10,OUT049,2851.1347232134576
FDO51,OUT049,687.3193145141861
FDJ40,OUT018,1590.6822090971598
FDS20,OUT018,3052.474268477053
FDU45,OUT013,1762.850641163573
FDV02,OUT035,2767.5238599587756
FDN09,OUT046,3935.7709235526568
NCM55,OUT027,5217.613294737319
FDN23,OUT018,2480.948489333572
FDY31,OUT010,366.77418784860157
FDW03,OUT010,242.22928421557464
FDD14,OUT046,3054.6015687836375
FDV23,OUT017,2019.8390901867156
DRI03,OUT045,2848.472614498934
FDN13,OUT035,1544.6312573310636
FDF45,OUT027,1281.053283364619
FDU46,OUT035,1454.4664676172604
FDB57,OUT049,3767.7268746352447
FDV12,OUT049,1544.6312573310636
FDQ58,OUT013,2485.652097039102
NCA18,OUT017,1941.4928962981708
FDH52,OUT049,1018.7399934361686
FDM24,OUT018,2485.652097039102
NCP43,OUT027,4880.700496649707
NCO18,OUT019,430.39239989999913
FDM32,OUT017,1507.2940667554578
NCL07,OUT017,662.6552994930931
FDK03,OUT013,3981.1620918616763
FDP59,OUT017,1576.708436579947
FDQ24,OUT049,3981.7321448651696
FDQ16,OUT018,1590.6822090971598
FDU44,OUT013,2538.7518124901358
FDH28,OUT010,131.63648083977358
FDV28,OUT019,131.63648083977358
FDM22,OUT045,899.0966118784022
FDR56,OUT046,3054.6015687836375
FDV39,OUT049,3065.663558282488
FDU37,OUT019,167.66672105124192
FDQ11,OUT010,572.228246302878
FDX02,OUT045,3801.486450944489
NCS42,OUT018,1524.865037795707
FDY57,OUT027,2820.8733413370746
FDB21,OUT049,3899.5645431976923
FDE28,OUT017,3867.594674605096
FDQ55,OUT017,1921.6267021239544
FDA48,OUT049,3757.671138961832
FDZ19,OUT045,2848.472614498934
NCC43,OUT045,4006.1413006647513
NCV18,OUT046,1413.8470141000312
NCA42,OUT018,2538.7518124901358
FDY45,OUT046,4053.8975005100892
NCC30,OUT045,2966.9588345442917
FDM57,OUT013,1529.3415118333214
FDL09,OUT010,385.0774990443174
FDB09,OUT027,2977.21193683978
FDT44,OUT035,1977.0020503186308
NCT06,OUT027,4239.879682626932
FDX26,OUT049,3057.26367749816
FDK32,OUT013,2498.54119280842
DRA12,OUT046,2061.6530993269193
FDO46,OUT010,492.24689143041127
FDE52,OUT013,1530.793607374374
NCH42,OUT045,3830.1295927752785
FDV08,OUT035,668.9810151982045
FDB47,OUT018,3462.559988327437
FDC28,OUT010,261.8829060303983
FDD22,OUT046,1924.1134945276758
FDS07,OUT027,2918.453797910641
DRI13,OUT045,3695.503376237801
FDG32,OUT018,3567.2667286974665
FDU14,OUT017,4029.542392017238
FDD28,OUT019,132.01325618695722
NCP41,OUT017,1590.6822090971598
FDS08,OUT049,2851.1347232134576
FDX47,OUT045,2529.423164161946
FDC53,OUT019,247.3731879626634
FDQ19,OUT035,3946.1787504428676
FDL14,OUT045,2505.51761315848
FDM33,OUT019,573.0536452761778
FDA51,OUT045,1921.6267021239544
FDZ27,OUT018,734.9653294279442
FDT04,OUT046,672.5591212796999
DRC13,OUT049,2019.8390901867156
FDR16,OUT027,5830.145016659432
FDQ03,OUT027,5830.145016659432
FDE38,OUT035,2698.1091491499783
DRH23,OUT027,1211.6971060195413
FDT11,OUT019,494.0640762170891
FDD09,OUT035,2978.81442069471
FDR40,OUT045,1394.9332483701264
FDX07,OUT017,3054.6015687836375
FDR07,OUT035,1534.1420946666735
FDA51,OUT017,1928.717845658168
FDT59,OUT019,571.4224542304871
FDF20,OUT017,3054.6015687836375
FDR13,OUT045,1936.3972762995975
FDY26,OUT049,3639.1831191962247
FDW04,OUT017,2025.7358094298665
FDK52,OUT017,3850.9621378418615
FDN60,OUT049,2532.085272876469
FDM09,OUT019,411.6463753607987
FDP46,OUT049,1461.0688242953977
FDB50,OUT019,167.66672105124192
NCQ29,OUT049,4025.012339470673
FDP16,OUT027,5830.145016659432
FDX33,OUT018,2547.7048049794516
FDP07,OUT010,503.5071284351642
FDN22,OUT046,4007.950683044439
FDF39,OUT049,4046.5005370523454
FDS21,OUT017,1004.5820654268148
NCM42,OUT013,1578.9559458129504
FDK50,OUT019,379.6661505570833
DRF13,OUT027,4053.8169431227293
FDH35,OUT018,2562.1755547388475
FDP60,OUT018,1544.6312573310636
DRJ49,OUT027,3003.252333915774
NCT42,OUT019,365.11240753687855
FDE38,OUT049,2699.150427368912
FDI04,OUT049,3065.663558282488
NCH54,OUT045,2533.7272747209736
FDT56,OUT049,951.0105389688287
DRD15,OUT018,3628.963398361334
FDV58,OUT013,3054.6015687836375
FDP21,OUT049,3057.26367749816
FDH05,OUT013,3826.4736427801945
FDR10,OUT027,4220.561058173304
NCP06,OUT045,2485.652097039102
FDF33,OUT049,1578.9559458129504
DRK37,OUT013,3054.6015687836375
DRH49,OUT045,1396.7368207999752
FDT58,OUT013,2689.228558271385
FDD41,OUT018,1578.9559458129504
FDP40,OUT018,1680.0976460563609
FDM51,OUT027,2863.6257964823144
FDO45,OUT010,195.26120777430634
FDW33,OUT010,242.22928421557464
FDY24,OUT045,906.6742707281268
FDB10,OUT010,571.5257804877075
FDM40,OUT035,2045.774304317187
NCI06,OUT017,3024.6070798243127
FDW12,OUT019,336.38651434881683
FDX48,OUT027,4116.49944147379
NCW05,OUT027,2892.108020945404
FDX27,OUT017,1531.8684621771513
DRM37,OUT045,3063.0014495679648
FDA38,OUT045,3895.9292158376334
FDR36,OUT046,670.5754518011531
FDZ45,OUT046,3075.9811869763744
FDG05,OUT017,2538.7518124901358
FDK28,OUT013,4037.935821809226
FDV47,OUT045,1448.7037627422221
FDN21,OUT045,2538.7518124901358
FDP20,OUT027,2996.096544034251
FDI35,OUT045,3052.590520956816
DRY23,OUT013,718.6810093420155
FDA56,OUT017,2014.5709565308346
FDB09,OUT013,2014.5709565308346
NCO26,OUT027,2925.7070914189917
FDQ49,OUT018,2517.6415025359183
FDI52,OUT027,2977.21193683978
FDZ44,OUT027,2925.7070914189917
FDZ09,OUT018,2566.164875297683
FDY03,OUT049,1921.6267021239544
NCG42,OUT017,2025.7358094298665
DRI13,OUT027,5830.145016659432
FDQ32,OUT013,2019.8390901867156
FDW16,OUT035,1497.4165177008833
FDU27,OUT046,740.0397143501136
FDR28,OUT010,382.59506409988336
FDQ49,OUT010,378.4278986216855
FDS37,OUT046,1941.4928962981708
FDW26,OUT018,3534.874064639153
FDX12,OUT018,3742.634715919528
NCP06,OUT013,2485.652097039102
FDW45,OUT010,366.77418784860157
NCN30,OUT049,1529.1068643526412
FDN24,OUT049,872.9354697723928
NCL41,OUT027,955.8773258569431
FDR02,OUT019,262.01932494214884
FDD09,OUT010,444.0997200061305
FDS33,OUT010,195.6930590048635
FDU22,OUT045,2005.189736058198
FDI53,OUT013,2558.0596619605467
DRH01,OUT049,2851.1347232134576
FDX32,OUT013,2067.456247144948
NCP30,OUT018,664.5437179036028
FDB60,OUT045,3054.6015687836375
FDB14,OUT049,1527.1505805347545
NCP02,OUT035,915.4723986114927
FDJ10,OUT017,2034.304762947818
FDG34,OUT046,1682.6469058529162
NCB18,OUT017,1459.4595235003758
FDM16,OUT049,1108.4429208911906
FDW25,OUT018,1408.9415625176134
FDB35,OUT010,222.8794975645355
DRN11,OUT013,2100.2978152769174
FDF41,OUT019,571.4029393056886
FDH16,OUT045,1461.8228392797312
NCQ50,OUT018,3479.7264231870663
DRH23,OUT018,930.8739795282557
DRJ37,OUT013,2485.652097039102
DRJ24,OUT027,5217.613294737319
FDY16,OUT035,3054.6015687836375
FDQ27,OUT045,1578.9559458129504
FDZ33,OUT045,2485.652097039102
FDF29,OUT045,2025.7358094298665
FDA08,OUT049,2560.72177067507
FDG31,OUT046,1125.3105595222034
FDE34,OUT019,467.0521901368252
NCR30,OUT027,1432.7645403396764
FDV33,OUT035,4060.7435669540173
DRZ24,OUT018,2008.4012967052556
NCL54,OUT035,2848.472614498934
FDR12,OUT049,2851.1347232134576
NCC54,OUT046,3869.6141743150947
DRN59,OUT013,784.1346318240487
FDX50,OUT019,262.69119703429
FDV31,OUT027,4748.088562513239
NCA29,OUT027,4423.918151569096
FDW60,OUT049,2869.273808714722
FDX08,OUT017,3054.6015687836375
DRD49,OUT013,3859.472496888653
FDD33,OUT046,3861.4687631412794
FDW35,OUT013,717.8487252579779
FDJ36,OUT017,1578.9559458129504
FDV51,OUT035,2630.185092514888
FDW36,OUT046,1578.9559458129504
FDH35,OUT046,2567.904116490291
NCS30,OUT027,3003.252333915774
FDN49,OUT017,662.6552994930931
FDL08,OUT018,3745.5352649275546
FDI09,OUT013,3903.705467138257
FDP19,OUT018,2025.7358094298665
FDU21,OUT010,131.63648083977358
NCP41,OUT045,1578.9559458129504
FDY10,OUT013,1804.5735969900902
FDP12,OUT018,660.0987155573913
NCN26,OUT049,1941.4928962981708
FDK44,OUT013,2848.472614498934
FDC28,OUT049,1590.6822090971598
FDJ41,OUT027,5830.145016659432
NCT29,OUT035,2014.5709565308346
NCH42,OUT019,572.1731594510853
FDU60,OUT018,2689.228558271385
FDS02,OUT045,3054.6015687836375
FDC51,OUT046,2014.5709565308346
FDU03,OUT013,3054.6015687836375
FDX39,OUT045,3652.195416789203
NCY05,OUT010,131.63648083977358
NCL06,OUT027,5830.145016659432
FDD32,OUT035,1305.6841400425542
NCN41,OUT045,2014.5709565308346
NCX53,OUT049,2043.0537216660027
FDU57,OUT019,367.6119227872444
FDQ23,OUT046,1578.9559458129504
FDQ52,OUT045,3986.330475775274
FDC14,OUT045,668.9275838458395
FDY09,OUT035,2866.611700000198
FDQ28,OUT045,2515.9812642554466
FDV25,OUT046,3788.5034815429863
FDJ07,OUT035,1941.4928962981708
DRB25,OUT049,1578.9559458129504
FDK52,OUT019,573.0536452761778
FDY52,OUT027,1374.819798135731
FDB28,OUT046,3063.0014495679648
FDT36,OUT035,662.5523433734463
FDV25,OUT017,3816.530122868623
NCN07,OUT027,3003.252333915774
FDC57,OUT017,3054.6015687836375
FDQ03,OUT018,3702.1765172183673
FDU23,OUT017,2689.228558271385
NCX41,OUT035,3654.253317241149
NCD06,OUT035,737.4189572439993
FDW08,OUT045,1578.9559458129504
NCU29,OUT017,2480.948489333572
NCE06,OUT013,2545.6639310855467
FDV52,OUT010,271.38700277211876
FDB02,OUT017,2863.884369671898
NCR18,OUT045,671.7435374084235
FDK16,OUT049,1529.1068643526412
NCQ29,OUT010,574.6770991319818
FDZ01,OUT019,248.2252433239024
FDW27,OUT035,2525.2397866030924
FDD17,OUT018,3685.4191856956777
FDW39,OUT013,2863.884369671898
DRH59,OUT045,1093.2536301795046
FDS52,OUT013,1569.4162524075498
FDU40,OUT027,5738.44373471638
NCF54,OUT013,2848.472614498934
FDH46,OUT045,1578.9559458129504
NCP14,OUT049,1578.9559458129504
FDH50,OUT049,3057.26367749816
DRF15,OUT010,371.658207526775
FDV27,OUT027,2572.464565611406
NCJ06,OUT049,2008.4012967052556
FDN02,OUT018,3290.801795765494
FDQ51,OUT049,737.9695176648759
FDQ07,OUT017,3773.7973899866315
FDS45,OUT049,1578.9559458129504
NCJ06,OUT045,2011.3791360426758
FDD36,OUT035,1943.7336985108725
FDY25,OUT045,3054.6015687836375
FDU52,OUT046,2505.51761315848
DRK47,OUT017,3829.380370049183
NCL30,OUT017,2019.8390901867156
FDN22,OUT035,4021.545744391289
NCF30,OUT027,2996.096544034251
FDK03,OUT035,4033.5514550986195
FDT45,OUT017,910.364962443281
