Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCD19,OUT027,1264.6634665713461
FDL46,OUT049,1982.6717409017929
FDM20,OUT045,4019.2572797797634
NCI06,OUT010,452.13541096179654
DRM11,OUT035,4212.946834559338
NCH07,OUT018,2495.304501946909
FDS23,OUT013,2042.5186782015187
FDO49,OUT018,771.1243841614439
FDS35,OUT049,1055.0198514710544
DRK39,OUT045,1342.688607726485
DRI39,OUT049,889.312039506074
FDV04,OUT017,2526.86517809257
NCN14,OUT035,3064.842962549085
FDH08,OUT013,3738.7282190243054
FDS20,OUT046,3144.1518444817593
FDV40,OUT049,1149.1126955802906
FDZ48,OUT010,258.84489824020545
FDS24,OUT027,2605.388785470414
FDK44,OUT049,2849.550400639861
FDS48,OUT045,2528.392885389291
FDK26,OUT010,494.21952390915607
FDD23,OUT045,3106.1026728294837
NCH54,OUT017,2593.940826716395
NCP14,OUT010,240.7872025913538
FDM60,OUT010,131.17966212482455
FDV24,OUT017,2452.968259645163
FDH08,OUT018,3513.2015192477224
FDS12,OUT027,2967.8701223272465
FDR39,OUT027,4791.731050797647
FDP12,OUT027,1011.2186642743682
DRF60,OUT027,5855.870651350963
FDC09,OUT035,1647.8037344897293
FDF50,OUT018,3001.939850772965
FDG28,OUT035,4029.141282021411
NCE19,OUT017,862.9915597105928
NCM53,OUT010,249.31946864045455
NCN18,OUT049,1728.0191183165182
FDF32,OUT035,3124.071565081749
FDF11,OUT013,3942.0769558342977
DRI59,OUT049,3792.3507134078595
NCG54,OUT035,2813.027341454728
FDM44,OUT046,1635.3436303792596
FDT57,OUT018,3593.6365444873372
FDV24,OUT046,2454.7015023289487
FDI50,OUT019,569.4182716808881
FDS09,OUT035,776.2624258361082
NCC31,OUT027,4089.099777904036
FDQ07,OUT019,571.6855776648056
FDC22,OUT017,3123.90812430441
FDZ56,OUT046,2795.776832279677
FDZ40,OUT019,131.17966212482455
FDS46,OUT027,2937.486008774356
DRD24,OUT045,2054.117665411423
FDV45,OUT017,3087.4690130928957
FDL26,OUT045,2529.5483774151676
FDA56,OUT018,1986.4528795300319
FDN27,OUT046,1976.114865434145
FDM20,OUT049,3967.4206372659683
FDO16,OUT017,1339.2497305269783
FDL03,OUT035,3011.890753746075
FDE58,OUT046,1959.6159162887739
FDI02,OUT027,2921.5778092752903
NCC55,OUT019,131.17966212482455
FDR03,OUT018,3205.5596358824378
FDB14,OUT017,1441.9354868958408
FDR45,OUT013,3958.756362857906
NCN07,OUT017,2034.5389577201058
FDM51,OUT019,248.47163871786185
FDT52,OUT027,5852.582938340999
FDL26,OUT046,2504.0875705448734
NCZ42,OUT046,3906.416229054181
DRI47,OUT019,368.31877503665686
FDW40,OUT013,2078.2897526688375
FDN34,OUT046,2794.8395671948088
FDS01,OUT035,2949.6954072784724
NCG55,OUT045,1925.939638721307
FDC11,OUT035,1365.1988445500313
FDX35,OUT018,3496.3145057678216
NCB06,OUT046,2588.7242053772866
FDR09,OUT019,570.4475922146001
FDC53,OUT017,1534.3598367692437
FDY45,OUT013,4121.04779134574
FDA22,OUT010,384.94521501295276
FDE02,OUT035,1516.6233482514008
FDW21,OUT045,1624.2658610853084
FDV34,OUT046,1173.1435376952013
FDS59,OUT049,1661.3954197377216
NCW17,OUT017,2050.7375670291453
NCK54,OUT046,1970.928501524024
FDG17,OUT019,569.8790655071816
FDG35,OUT017,2859.8575682946685
FDD08,OUT010,131.17966212482455
NCO07,OUT017,3662.910454529043
FDJ10,OUT010,279.4524420789071
FDW36,OUT017,1650.52548910067
FDW21,OUT010,238.9601008607299
FDY19,OUT017,1926.293822620989
DRE03,OUT013,827.1362273381383
NCC55,OUT049,638.0326174816178
FDH52,OUT010,133.7991074344724
FDO09,OUT017,4089.3415030504666
FDU43,OUT045,3976.0914410841438
FDX09,OUT010,424.1794361419707
FDH40,OUT019,199.7827158971411
FDW58,OUT017,1646.9018275443866
FDC47,OUT017,3762.422478639492
NCR41,OUT035,1496.4757937484353
DRG49,OUT035,3922.9184794064
FDC52,OUT027,4074.488920641472
FDY13,OUT046,1179.2712082336611
FDY35,OUT013,711.1878245290906
FDI35,OUT017,3113.274306495225
NCU18,OUT049,2087.896651110788
FDY33,OUT018,2493.473483155862
FDC15,OUT027,4192.7052103514825
FDU01,OUT049,3064.773069443296
NCU42,OUT046,2803.120603391634
NCV29,OUT018,2833.5520681701473
NCY30,OUT017,3041.732025134034
FDQ46,OUT049,1749.4480237761472
FDG58,OUT027,4089.099777904036
FDK33,OUT017,3648.7756994076954
NCD07,OUT045,1912.6177496906703
NCX29,OUT027,4045.2414917404494
NCT42,OUT013,2428.4037441626356
DRN59,OUT035,758.2657313604977
FDI44,OUT035,1285.3562999633548
FDA45,OUT049,2846.8191189915146
FDP31,OUT045,1051.6079879775161
FDY01,OUT046,1950.1618024503157
FDT09,OUT018,2021.1151841322874
DRH03,OUT027,2830.668519971709
FDA36,OUT018,3016.628930039768
NCF31,OUT017,2467.492432807576
FDG14,OUT049,2468.3580247193136
FDG28,OUT027,5854.16956923477
FDU14,OUT049,4101.552845760406
FDY47,OUT019,285.1950977866587
FDI56,OUT049,1388.7790738898045
DRD01,OUT013,1036.1589797517147
FDM22,OUT046,950.6103524780141
FDH33,OUT013,702.7580931634927
DRZ24,OUT013,1950.806288422396
NCQ38,OUT046,1649.087797516898
FDO16,OUT027,2409.314773638732
FDU07,OUT027,4062.0992087335726
NCB07,OUT013,3004.8366012637007
FDU48,OUT045,2023.624968420286
NCM43,OUT045,2647.606802202233
FDR31,OUT010,369.1384886921956
DRK49,OUT018,606.3355054601122
NCI30,OUT010,571.8309660958788
DRD60,OUT017,3046.705156803561
NCG19,OUT046,3810.5456219163952
FDH12,OUT035,1651.0814047044341
FDM32,OUT035,1434.3576478682028
FDM27,OUT035,2558.7160894006197
NCU53,OUT027,4252.056224020772
NCQ18,OUT046,1562.2964007025628
FDS10,OUT013,2897.906545351056
FDB33,OUT027,4192.7052103514825
FDI12,OUT013,1420.5555629240482
NCW42,OUT013,3652.8139476728306
NCC06,OUT018,1999.765519207486
FDW02,OUT017,2018.223438512399
NCD43,OUT017,1649.5082240914996
FDM57,OUT018,1336.9615501078595
FDA58,OUT017,3895.4469225184916
FDK56,OUT046,3132.827787851399
FDP52,OUT045,3855.2778826631397
FDW20,OUT018,1999.1487211865503
FDS52,OUT049,1606.6882866400797
NCT29,OUT018,1940.015395632332
NCL54,OUT013,2864.8858643685357
FDC05,OUT045,3076.4529147369267
FDF34,OUT035,3068.378532963299
FDP03,OUT027,2966.2335318732053
FDD32,OUT010,191.39045609245557
FDZ10,OUT045,2025.8258211647626
FDZ40,OUT035,861.251132933015
FDD51,OUT018,616.1642902102939
NCY30,OUT019,428.01254487146366
FDP58,OUT017,3713.666898816776
FDV49,OUT017,4190.746527316418
FDY24,OUT019,131.17966212482455
NCO55,OUT017,1655.4985813693963
FDR13,OUT017,1924.2037884941674
FDS51,OUT017,995.3641475716806
FDP26,OUT045,1649.1698367913978
NCB54,OUT027,2968.0070021185365
FDF32,OUT017,3061.5644697592156
FDN31,OUT018,3028.913572982156
DRM48,OUT017,588.3537595359533
FDN20,OUT049,2769.163469161978
DRL01,OUT046,3772.1605974985523
FDV56,OUT049,1649.2714909775202
DRH13,OUT027,2881.079557017777
FDA03,OUT017,2506.4988964425643
FDF47,OUT027,5852.300500348881
FDX32,OUT046,2516.0773013161142
FDX57,OUT049,1522.1395716725613
NCA30,OUT045,3020.4602278553775
FDO49,OUT013,829.6068067347494
FDL04,OUT019,250.33136555249266
DRM48,OUT035,592.5820185303418
FDR16,OUT013,3589.900528117461
NCC19,OUT018,3029.9802590783934
NCE42,OUT045,3971.9853770500777
FDY24,OUT017,862.6981076949494
FDH19,OUT049,2857.1462042171606
FDJ46,OUT013,2832.57366081666
FDN45,OUT010,570.6487192979334
FDY08,OUT035,2027.2372003105536
FDZ37,OUT035,1367.3478678955428
NCT30,OUT045,765.7517897926242
DRY23,OUT018,608.2385376779783
NCZ30,OUT018,1984.062776274772
FDC44,OUT018,1860.6980002926111
FDB45,OUT035,1646.9018275443866
FDY04,OUT013,2565.8263229684667
FDM27,OUT046,2586.576170550789
FDZ43,OUT017,3926.5352708299138
FDT39,OUT019,371.1967253807318
NCC06,OUT019,284.23901436594025
FDL15,OUT027,4089.099777904036
FDL57,OUT017,4117.558048377688
FDU08,OUT046,1551.8543956902922
FDK40,OUT017,4205.854778781457
FDQ12,OUT010,568.3453481592006
FDS48,OUT017,2508.162569541254
FDP09,OUT045,3636.0139624185454
FDW21,OUT049,1553.4046427991152
FDY25,OUT035,3052.0682565233496
DRE13,OUT017,1364.5858692865204
FDV43,OUT019,131.17966212482455
FDD22,OUT045,1747.0905811836967
FDM46,OUT019,235.07916412859595
NCO30,OUT010,481.2198552369906
FDM25,OUT046,2872.9657947055252
NCN41,OUT049,2031.2148923001484
FDU24,OUT045,1453.296172323531
FDZ50,OUT046,3141.2198512565833
FDP45,OUT013,4033.826751089665
NCM54,OUT045,2017.2043608968618
FDW10,OUT019,421.2415286746928
FDP20,OUT017,2022.792880278331
FDK32,OUT046,2513.1674135652297
FDN52,OUT049,1369.9623260640353
FDM58,OUT045,1726.1175498434704
FDZ46,OUT027,2917.922243403499
NCA18,OUT018,1868.2299016320123
FDD35,OUT046,2081.1966439347148
NCK31,OUT035,765.7170835805952
FDI40,OUT027,2858.037530370955
FDT50,OUT019,238.9147066550473
NCT06,OUT046,2611.9150138663476
FDT31,OUT035,3030.1564525998783
FDT45,OUT049,859.3130616458891
FDT13,OUT045,3096.6296106939967
FDO50,OUT045,1394.0318903336915
NCU18,OUT010,279.1070981897834
NCR54,OUT049,3084.4565261645603
NCO18,OUT018,2830.4682670554002
FDU09,OUT045,864.0729072468533
FDT13,OUT018,3011.4131860144516
FDE09,OUT046,1764.5128190991004
NCK53,OUT019,248.47163871786185
FDG45,OUT049,3604.857201685197
DRH15,OUT035,669.3827876633436
FDO21,OUT019,569.8790655071816
FDD14,OUT027,5099.74264284626
FDC09,OUT046,1647.8037344897293
FDH45,OUT027,1024.8912280250813
FDV32,OUT046,1126.9358674959858
FDG12,OUT035,1987.1290489051298
FDS32,OUT013,2070.307852829235
NCL55,OUT018,3775.8754249859207
DRE01,OUT035,3889.281537341256
DRE15,OUT049,1278.809294299666
NCL42,OUT045,3953.509769482189
FDP31,OUT013,1230.9908397509648
FDN33,OUT018,1438.365598669517
FDZ59,OUT046,2560.7726475694594
FDE45,OUT010,427.69789885758206
FDJ07,OUT013,1985.77149679921
FDQ45,OUT018,3012.498881672526
FDM33,OUT027,5852.300500348881
FDO15,OUT010,151.7298519604356
FDM46,OUT013,1458.7538481784784
FDR03,OUT045,3420.7307878683164
FDY49,OUT018,2641.900571684091
FDQ60,OUT045,1942.9197237725757
FDW10,OUT049,2851.684269230584
FDO51,OUT049,678.8476666276148
FDJ40,OUT018,1639.7743724715003
FDS20,OUT018,3040.756907678929
FDU45,OUT013,1818.436728125206
FDV02,OUT035,2798.6701124375545
FDN09,OUT046,3986.442414055203
NCM55,OUT027,5100.671186132641
FDN23,OUT018,2387.7846536762327
FDY31,OUT010,368.9406621006609
FDW03,OUT010,240.8645086340969
FDD14,OUT046,3068.126850663485
FDV23,OUT017,2013.0559292772052
DRI03,OUT045,2849.4188985828428
FDN13,OUT035,1565.1120386614411
FDF45,OUT027,1335.5987559580815
FDU46,OUT035,1368.1302509753702
FDB57,OUT049,3687.166784968699
FDV12,OUT049,1559.7806519690444
FDQ58,OUT013,2425.2482231502586
NCA18,OUT017,1907.4906344545773
FDH52,OUT049,987.4221229642776
FDM24,OUT018,2384.1727162495704
NCP43,OUT027,4792.285814884661
NCO18,OUT019,426.62399995978956
FDM32,OUT017,1398.7328184792132
NCL07,OUT017,597.00946664528
FDK03,OUT013,4038.960509135394
FDP59,OUT017,1645.628087266601
FDQ24,OUT049,4035.442338975392
FDQ16,OUT018,1637.5742022474753
FDU44,OUT013,2548.2668837215842
FDH28,OUT010,131.17966212482455
FDV28,OUT019,131.17966212482455
FDM22,OUT045,854.1057732247239
FDR56,OUT046,3091.2727395000293
FDV39,OUT049,3080.566194856585
FDU37,OUT019,174.68157181071408
FDQ11,OUT010,570.1920559764764
FDX02,OUT045,3783.4105332762515
NCS42,OUT018,1429.8603077780103
FDY57,OUT027,2830.5316401804184
FDB21,OUT049,3862.5314385823267
FDE28,OUT017,3871.3061890306153
FDQ55,OUT017,1936.2634837595115
FDA48,OUT049,3662.1801859462485
FDZ19,OUT045,2860.921333396148
NCC43,OUT045,3983.389285669344
NCV18,OUT046,1363.419721246977
NCA42,OUT018,2464.434240378181
FDY45,OUT046,4176.417926773752
NCC30,OUT045,2941.8684354219963
FDM57,OUT013,1421.3507177682195
FDL09,OUT010,386.7258516253229
FDB09,OUT027,2965.7246722557697
FDT44,OUT035,1951.6323131783306
NCT06,OUT027,4252.056224020772
FDX26,OUT049,3132.080703266538
FDK32,OUT013,2479.4661447303524
DRA12,OUT046,2123.512531917586
FDO46,OUT010,491.6864855578099
FDE52,OUT013,1416.1072824060748
NCH42,OUT045,3811.9979159570025
FDV08,OUT035,614.0801580816197
FDB47,OUT018,3395.912367134729
FDC28,OUT010,258.48790147769415
FDD22,OUT046,1936.6623026922766
FDS07,OUT027,2926.976387214625
DRI13,OUT045,3679.8407868285703
FDG32,OUT018,3456.5492546870246
FDU14,OUT017,4115.831097539797
FDD28,OUT019,131.77053552713704
NCP41,OUT017,1663.843157330976
FDS08,OUT049,2879.112149457343
FDX47,OUT045,2544.3252850620997
FDC53,OUT019,247.9917529323832
FDQ19,OUT035,4022.0391133640687
FDL14,OUT045,2487.0393003854133
FDM33,OUT019,569.8749350023453
FDA51,OUT045,1900.31584336291
FDZ27,OUT018,768.8611021638956
FDT04,OUT046,651.3521128622714
DRC13,OUT049,2054.424594978255
FDR16,OUT027,5851.914289629515
FDQ03,OUT027,5850.599418232688
FDE38,OUT035,2719.638884199061
DRH23,OUT027,1288.8560073695107
FDT11,OUT019,493.8753242773498
FDD09,OUT035,2982.538157367814
FDR40,OUT045,1342.0043032142903
FDX07,OUT017,3045.786172369135
FDR07,OUT035,1534.7883407114307
FDA51,OUT017,1899.4291662666158
FDT59,OUT019,569.6431258599149
FDF20,OUT017,3079.8419495836292
FDR13,OUT045,1916.118104772589
FDY26,OUT049,3614.663002862297
FDW04,OUT017,2026.843440183561
FDK52,OUT017,3855.5850385816575
FDN60,OUT049,2554.195767547169
FDM09,OUT019,412.8372127833632
FDP46,OUT049,1367.3482663773696
FDB50,OUT019,174.2818252072264
NCQ29,OUT049,4036.451208990421
FDP16,OUT027,5852.9691490603645
FDX33,OUT018,2483.522524863591
FDP07,OUT010,507.6224399975958
FDN22,OUT046,4013.328994529734
FDF39,OUT049,4131.911609683449
FDS21,OUT017,967.9277701428076
NCM42,OUT013,1651.4474519039995
FDK50,OUT019,383.584570290533
DRF13,OUT027,4052.097033620671
FDH35,OUT018,2489.651153902333
FDP60,OUT018,1545.7743768116873
DRJ49,OUT027,2968.515861735972
NCT42,OUT019,367.8598703710705
FDE38,OUT049,2692.4791392312104
FDI04,OUT049,3107.606280245849
NCH54,OUT045,2582.350309213018
FDT56,OUT049,907.1606269013786
DRD15,OUT018,3500.4147256137785
FDV58,OUT013,3030.220498764529
FDP21,OUT049,3135.127792808763
FDH05,OUT013,3712.326787518796
FDR10,OUT027,4248.350068290654
NCP06,OUT045,2521.0238498635417
FDF33,OUT049,1649.137951142785
DRK37,OUT013,3106.3909082397468
DRH49,OUT045,1338.8539245220707
FDT58,OUT013,2651.745989803433
FDD41,OUT018,1633.5046220833494
FDP40,OUT018,1690.8454272558736
FDM51,OUT027,2862.206442200892
FDO45,OUT010,198.08189023996093
FDW33,OUT010,240.7872025913538
FDY24,OUT045,862.4630120126508
FDB10,OUT010,568.4371519662761
FDM40,OUT035,2064.0962179555577
NCI06,OUT017,3051.407193443457
FDW12,OUT019,344.86056217977625
FDX48,OUT027,4099.543461666708
NCW05,OUT027,2877.4152570238116
FDX27,OUT017,1513.1867333715961
DRM37,OUT045,3083.6154875450056
FDA38,OUT045,3911.286005157964
FDR36,OUT046,648.4751992390411
FDZ45,OUT046,3128.804997668881
FDG05,OUT017,2530.389524556644
FDK28,OUT013,4189.047563963627
FDV47,OUT045,1359.3969360929475
FDN21,OUT045,2589.7271597562676
FDP20,OUT027,2968.515861735972
FDI35,OUT045,3100.6212274851077
DRY23,OUT013,706.6642331720174
FDA56,OUT017,2029.756097089384
FDB09,OUT013,2015.993856141615
NCO26,OUT027,2937.3491289830654
FDQ49,OUT018,2460.8181113845917
FDI52,OUT027,2966.2335318732053
FDZ44,OUT027,2937.486008774356
FDZ09,OUT018,2513.15913985825
FDY03,OUT049,1924.4864255732325
NCG42,OUT017,2040.2898449693384
DRI13,OUT027,5854.555779954136
FDQ32,OUT013,2036.3755980698788
FDW16,OUT035,1395.482489239341
FDU27,OUT046,794.0849361341844
FDR28,OUT010,385.6650446968447
FDQ49,OUT010,381.5848876573743
FDS37,OUT046,1955.5357794647018
FDW26,OUT018,3426.8881253939394
FDX12,OUT018,3689.1707466758053
NCP06,OUT013,2466.6334086789525
FDW45,OUT010,367.66934514518374
NCN30,OUT049,1493.3713418167
FDN24,OUT049,860.1707910307724
NCL41,OUT027,1011.6768276735946
FDR02,OUT019,261.49951318850617
FDD09,OUT010,447.25734046082056
FDS33,OUT010,199.13452512876057
FDU22,OUT045,1991.7593915081632
FDI53,OUT013,2510.721050268491
DRH01,OUT049,2864.7250994687474
FDX32,OUT013,2097.4578761381713
NCP30,OUT018,603.7737280217154
FDB60,OUT045,3060.986918231595
FDB14,OUT049,1445.9948013895164
NCP02,OUT035,864.0720975084612
FDJ10,OUT017,2025.4915486278053
FDG34,OUT046,1728.913451305417
NCB18,OUT017,1369.4029044589386
FDM16,OUT049,1119.1218060487427
FDW25,OUT018,1335.776765448374
FDB35,OUT010,223.58154676115416
DRN11,OUT013,2115.594304707537
FDF41,OUT019,568.8086820951976
FDH16,OUT045,1375.9425931615685
NCQ50,OUT018,3418.6226327725244
DRH23,OUT018,884.614573761815
DRJ37,OUT013,2429.018414798378
DRJ24,OUT027,5101.057514243088
FDY16,OUT035,3062.7670233792132
FDQ27,OUT045,1652.1674321818289
FDZ33,OUT045,2479.660742914949
FDF29,OUT045,2065.259616586972
FDA08,OUT049,2569.754451562085
FDG31,OUT046,1121.5529089201366
FDE34,OUT019,467.23849984722705
NCR30,OUT027,1443.4257169708735
FDV33,OUT035,4159.823362327357
DRZ24,OUT018,1944.140025361655
NCL54,OUT035,2862.5840368813497
FDR12,OUT049,2895.489999983096
NCC54,OUT046,3815.664370044004
DRN59,OUT013,821.4678265044106
FDX50,OUT019,262.5727251863976
FDV31,OUT027,4723.907943458834
NCA29,OUT027,4396.302050359338
FDW60,OUT049,2924.174209927384
FDX08,OUT017,3111.7709648815908
DRD49,OUT013,3766.8816102783258
FDD33,OUT046,3813.8254363259707
FDW35,OUT013,702.934587269285
FDJ36,OUT017,1649.3186890897414
FDV51,OUT035,2702.8461730565327
FDW36,OUT046,1655.0008917785547
FDH35,OUT046,2573.0757173217453
NCS30,OUT027,2968.3789819446815
FDN49,OUT017,600.7523140991378
FDL08,OUT018,3676.405706274984
FDI09,OUT013,3882.593337446187
FDP19,OUT018,1985.3218231360347
FDU21,OUT010,131.17966212482455
NCP41,OUT045,1653.0072845910183
FDY10,OUT013,1832.70787985981
FDP12,OUT018,584.4564393742909
NCN26,OUT049,1956.3848148221555
FDK44,OUT013,2839.1540270992396
FDC28,OUT049,1660.682200828864
FDJ41,OUT027,5854.284020457192
NCT29,OUT035,2003.937917164347
NCH42,OUT019,569.990928893143
FDU60,OUT018,2593.0050029105223
FDS02,OUT045,3091.969403304815
FDC51,OUT046,2081.7576310211666
FDU03,OUT013,3042.311683429015
FDX39,OUT045,3673.429303683073
NCY05,OUT010,131.17966212482455
NCL06,OUT027,5849.012787338916
FDD32,OUT035,1287.9315661395426
NCN41,OUT045,1995.7456203602642
NCX53,OUT049,2133.004640895348
FDU57,OUT019,370.83895164431664
FDQ23,OUT046,1649.5988723872108
FDQ52,OUT045,4022.4153264472225
FDC14,OUT045,618.9377066894234
FDY09,OUT035,2925.00997152599
FDQ28,OUT045,2547.999920288499
FDV25,OUT046,3749.776061238159
FDJ07,OUT035,1946.261598563866
DRB25,OUT049,1648.7889848821776
FDK52,OUT019,569.8749350023453
FDY52,OUT027,1386.052425898058
FDB28,OUT046,3101.275594313074
FDT36,OUT035,591.192546127788
FDV25,OUT017,3843.2225048772834
NCN07,OUT027,2968.0070021185365
FDC57,OUT017,3038.10510307718
FDQ03,OUT018,3602.491700762117
FDU23,OUT017,2709.9493670670267
NCX41,OUT035,3668.7699674798073
NCD06,OUT035,763.3736114290153
FDW08,OUT045,1653.6452394692824
NCU29,OUT017,2463.7636688393077
NCE06,OUT013,2504.6723737122848
FDV52,OUT010,269.9840969142931
FDB02,OUT017,2914.0711354463733
NCR18,OUT045,630.4721052510952
FDK16,OUT049,1495.2614242059751
NCQ29,OUT010,570.850635164753
FDZ01,OUT019,249.77907096593964
FDW27,OUT035,2548.975131360812
FDD17,OUT018,3590.601034055942
FDW39,OUT013,2866.0204939558516
DRH59,OUT045,1098.2660373195547
FDS52,OUT013,1632.219117627322
FDU40,OUT027,5762.879168910282
NCF54,OUT013,2834.4202228154545
FDH46,OUT045,1649.887974543848
NCP14,OUT049,1647.2873850780138
FDH50,OUT049,3157.285909847344
DRF15,OUT010,371.45339171224146
FDV27,OUT027,2602.765859936195
NCJ06,OUT049,2032.362405892873
FDN02,OUT018,3188.2320305041662
FDQ51,OUT049,786.059326559705
FDQ07,OUT017,3744.391605951786
FDS45,OUT049,1646.9166839683187
NCJ06,OUT045,2002.6139426352488
FDD36,OUT035,1954.2257370531586
FDY25,OUT045,3102.7608816346656
FDU52,OUT046,2458.937895537108
DRK47,OUT017,3835.1024662045693
NCL30,OUT017,2022.792880278331
FDN22,OUT035,4042.6683459767005
NCF30,OUT027,2967.8701223272465
FDK03,OUT035,4113.293830970696
FDT45,OUT017,862.423945514163
NCC54,OUT027,5849.012787338916
FDP08,OUT018,2929.7135486294837
FDU44,OUT046,2604.3237093177113
