Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC07,OUT017,1827.14444929077
NCD19,OUT027,2337.0849311303973
FDL46,OUT049,2028.7564046335758
FDM20,OUT045,3747.4870288986026
NCI06,OUT010,943.0398761002456
DRM11,OUT035,4122.364533017648
NCH07,OUT018,2216.5615376056494
FDS23,OUT013,2100.7278006301894
FDO49,OUT018,669.6110700121156
FDS35,OUT049,1217.221714061269
DRK39,OUT045,1285.972681373591
DRI39,OUT049,1099.978006582695
FDV04,OUT017,2624.8631109665666
NCN14,OUT035,2975.4833906593067
FDH08,OUT013,3643.516715415977
FDS20,OUT046,2869.6655231483446
FDV40,OUT049,1379.9784542136147
FDZ48,OUT010,-86.89226142344103
FDS24,OUT027,2932.014853212056
FDK44,OUT049,2828.4979432217183
FDS48,OUT045,2339.1628031702317
FDK26,OUT010,1102.7134493698877
FDD23,OUT045,2937.07155905272
NCH54,OUT017,2634.2183373391263
NCP14,OUT010,-188.76888283441292
FDM60,OUT010,-1102.8992058263466
FDV24,OUT017,2476.404942163207
FDH08,OUT018,3307.193971473379
FDS12,OUT027,3456.900864195073
FDR39,OUT027,4257.419862283461
FDP12,OUT027,2172.1116928418473
DRF60,OUT027,5054.840035189796
FDC09,OUT035,1883.5086627079036
FDF50,OUT018,2792.631096988238
FDG28,OUT035,3949.811552313779
NCE19,OUT017,1057.155358904009
NCM53,OUT010,-135.38119785417996
NCN18,OUT049,1869.1723657928897
FDF32,OUT035,3238.10011420248
FDF11,OUT013,3794.3675501120706
DRI59,OUT049,3568.414316636821
NCG54,OUT035,2780.9423983464094
FDM44,OUT046,1678.2034344736812
FDT57,OUT018,3413.214260619039
FDV24,OUT046,2369.6357117290468
FDI50,OUT019,1710.7204506835255
FDS09,OUT035,1104.3527497603106
NCC31,OUT027,3861.4868349885714
FDQ07,OUT019,1570.3560600779097
FDC22,OUT017,3127.2816064612607
FDZ56,OUT046,2686.5134977821212
FDZ40,OUT019,-886.7626110244164
FDS46,OUT027,3392.0789039431975
DRD24,OUT045,2178.0225931934383
FDV45,OUT017,3076.110717187323
FDL26,OUT045,2402.3300001392586
FDA56,OUT018,1738.91109467499
FDN27,OUT046,1901.2545117692034
FDM20,OUT049,3893.609271459048
FDO16,OUT017,1507.2173898711974
FDL03,OUT035,3249.545728230855
FDE58,OUT046,1865.621930293582
FDI02,OUT027,3275.795627525312
NCC55,OUT019,-1192.3770005445735
FDR03,OUT018,2987.901152054704
FDB14,OUT017,1662.16794603398
FDR45,OUT013,3772.579260204853
NCN07,OUT017,2178.6437601828316
FDM51,OUT019,-145.53768410605863
FDT52,OUT027,5264.67650172128
FDL26,OUT046,2437.143782847011
NCZ42,OUT046,3677.8689670361705
DRI47,OUT019,456.852184197694
FDW40,OUT013,2322.4472749602073
FDN34,OUT046,2710.53607794842
FDS01,OUT035,2961.649013313179
NCG55,OUT045,1786.9058715791334
FDC11,OUT035,1578.8896400684448
FDX35,OUT018,3287.552822041208
NCB06,OUT046,2504.7436220358873
FDR09,OUT019,2147.0068762252195
FDC53,OUT017,1723.1701314393015
FDY45,OUT013,3990.430446453027
FDA22,OUT010,754.8653210773683
FDE02,OUT035,1702.4437496190935
FDW21,OUT045,1637.8254474510575
FDV34,OUT046,1307.5016795396914
FDS59,OUT049,1937.4107538080577
NCW17,OUT017,2147.712294950034
NCK54,OUT046,1804.497160562205
FDG17,OUT019,1966.8955471256686
FDG35,OUT017,2883.7181900134233
FDD08,OUT010,-1134.5765725347414
NCO07,OUT017,3381.119354802672
FDJ10,OUT010,409.074381679318
FDW36,OUT017,1811.791201078321
FDW21,OUT010,-104.4617286760066
FDY19,OUT017,2023.898162394771
DRE03,OUT013,889.3223243086401
NCC55,OUT049,786.1303113732857
FDH52,OUT010,-728.1369806091955
FDO09,OUT017,4203.267619634895
FDU43,OUT045,3686.9487312052206
FDX09,OUT010,883.5188100450079
FDH40,OUT019,-431.8870969131001
FDW58,OUT017,1823.7420261733262
FDC47,OUT017,3624.1058505220485
NCR41,OUT035,1674.3492540532334
DRG49,OUT035,3913.4476038662815
FDC52,OUT027,3894.6038049572035
FDY13,OUT046,1276.96891887028
FDY35,OUT013,915.8285060569301
FDI35,OUT017,2960.636834925971
NCU18,OUT049,2342.630963122254
FDY33,OUT018,2273.2012978670014
FDC15,OUT027,3895.312389893488
FDU01,OUT049,3082.509728156461
NCU42,OUT046,2650.1568886481637
NCV29,OUT018,2512.7320213118346
NCY30,OUT017,2959.982470997533
FDQ46,OUT049,1913.0945804426653
FDG58,OUT027,3895.0606737330454
FDK33,OUT017,3446.5487531721233
NCD07,OUT045,1756.6520651494607
NCX29,OUT027,3699.2616499273868
NCT42,OUT013,2382.283708216128
DRN59,OUT035,948.0167681826244
FDI44,OUT035,1465.3501433905144
FDA45,OUT049,2867.56636936089
FDP31,OUT045,1088.4448376179598
FDY01,OUT046,1874.2015536922427
FDT09,OUT018,1921.9124976175212
DRH03,OUT027,2974.050207012798
FDA36,OUT018,2682.497330391176
NCF31,OUT017,2514.3089967550295
FDG14,OUT049,2548.1904585180655
FDG28,OUT027,5255.859874286132
FDU14,OUT049,3974.302850045399
FDY47,OUT019,277.64106967369116
FDI56,OUT049,1604.5953567263825
DRD01,OUT013,1058.2901272256622
FDM22,OUT046,1015.6800257938484
FDH33,OUT013,806.1190529789491
DRZ24,OUT013,1906.8063733416104
NCQ38,OUT046,1707.036851734675
FDO16,OUT027,2848.9516869690933
FDU07,OUT027,3804.0672245512187
NCB07,OUT013,3053.215632751302
FDU48,OUT045,2070.6775038584838
NCM43,OUT045,2539.136910731932
FDR31,OUT010,477.4442687769957
DRK49,OUT018,485.8640965023902
NCI30,OUT010,1891.2851961255465
DRD60,OUT017,2935.4735144551123
NCG19,OUT046,3591.5948980924013
FDH12,OUT035,1864.0621203508322
FDM32,OUT035,1664.4357517254243
FDM27,OUT035,2628.2187787986013
NCU53,OUT027,4016.9563628576097
NCQ18,OUT046,1583.4188645225072
FDS10,OUT013,2857.0583962721116
FDB33,OUT027,3943.7120596345294
FDI12,OUT013,1500.6283829248787
NCW42,OUT013,3454.65393654119
NCC06,OUT018,1793.7615499003148
FDW02,OUT017,2170.502748485485
NCD43,OUT017,1793.7506507598991
FDM57,OUT018,1168.996020141792
FDA58,OUT017,3746.909297591484
FDK56,OUT046,2868.8594684072345
FDP52,OUT045,3566.361191491098
FDW20,OUT018,1741.1552858084324
FDS52,OUT049,1776.7492541255126
NCT29,OUT018,1649.0057833972276
NCL54,OUT013,2751.1907865371477
FDC05,OUT045,3073.9849426773426
FDF34,OUT035,3278.409530159693
FDP03,OUT027,3472.9430691699054
FDD32,OUT010,-434.4505768399754
FDZ10,OUT045,1993.9399995433116
FDZ40,OUT035,1122.3963525441534
FDD51,OUT018,516.6908408515704
NCY30,OUT019,946.5225128342393
FDP58,OUT017,3467.847346415848
FDV49,OUT017,4193.470258837233
FDY24,OUT019,-941.3729488748822
NCO55,OUT017,1823.9188677395132
FDR13,OUT017,2050.3628466866157
FDS51,OUT017,1189.713997577981
FDP26,OUT045,1615.8048418602486
NCB54,OUT027,3480.877273452859
FDF32,OUT017,3166.545879539177
FDN31,OUT018,2700.7869137715857
DRM48,OUT017,765.5148622375234
FDN20,OUT049,2775.5039837737654
DRL01,OUT046,3623.2447469826934
FDV56,OUT049,1913.0969256332853
DRH13,OUT027,3174.4565178372736
FDA03,OUT017,2462.12737938558
FDF47,OUT027,4894.181646105173
FDX32,OUT046,2355.1917781837583
FDX57,OUT049,1735.6968900637296
NCA30,OUT045,2873.1188278889917
FDO49,OUT013,974.9194416484179
FDL04,OUT019,-167.80036313159445
DRM48,OUT035,825.1720133677009
FDR16,OUT013,3368.3395710159375
NCC19,OUT018,2710.4954688865064
NCE42,OUT045,3570.9096482473733
FDY24,OUT017,1090.8768399209443
FDH19,OUT049,2878.5713045227585
FDJ46,OUT013,2759.4005106592567
FDN45,OUT010,1587.3242280400868
FDY08,OUT035,2398.77220526571
FDZ37,OUT035,1626.7557550636966
NCT30,OUT045,777.8860070461751
DRY23,OUT018,526.9236785631026
NCZ30,OUT018,1682.2336779154043
FDC44,OUT018,1542.3901521750859
FDB45,OUT035,1873.2528661931487
FDY04,OUT013,2669.5588390578996
FDM27,OUT046,2525.920354241983
FDZ43,OUT017,3877.353616943534
FDT39,OUT019,601.4654602955193
NCC06,OUT019,170.06455910456248
FDL15,OUT027,3876.9166421732457
FDL57,OUT017,4122.935497378638
FDU08,OUT046,1628.3466397487941
FDK40,OUT017,4159.58410307723
FDQ12,OUT010,1698.3633906983587
FDS48,OUT017,2506.187662512424
FDP09,OUT045,3260.8590240410736
FDW21,OUT049,1775.0605104626832
FDY25,OUT035,2982.0668475866255
DRE13,OUT017,1524.2590931005884
FDV43,OUT019,-1076.429278536131
FDD22,OUT045,1750.7464849776081
FDM46,OUT019,-369.8568008948902
NCO30,OUT010,1013.5279826405339
FDM25,OUT046,2774.9962467294717
NCN41,OUT049,2068.8199825185993
FDU24,OUT045,1486.8750615272181
FDZ50,OUT046,2918.3009902878925
FDP45,OUT013,3979.4042654531213
NCM54,OUT045,1947.010855622439
FDW10,OUT019,870.9125108073135
FDP20,OUT017,2162.7228269136353
FDK32,OUT046,2436.608621104289
FDN52,OUT049,1590.445048091521
FDM58,OUT045,1787.2652020902676
FDZ46,OUT027,3225.571328230758
NCA18,OUT018,1609.5973540141676
FDD35,OUT046,1959.549641891554
NCK31,OUT035,1027.98559648739
FDI40,OUT027,3105.618117477894
FDT50,OUT019,-242.2871276325182
NCT06,OUT046,2573.1894956880037
FDT31,OUT035,3112.5250759868622
FDT45,OUT049,1049.2944197956795
FDT13,OUT045,2881.657564702258
FDO50,OUT045,1430.1268058976054
NCU18,OUT010,353.25052309004184
NCR54,OUT049,3114.9633747009066
NCO18,OUT018,2528.524666503959
FDU09,OUT045,979.3510785136884
FDT13,OUT018,2683.8694701026916
FDE09,OUT046,1833.3059261031508
NCK53,OUT019,-228.1924322797188
FDG45,OUT049,3413.4409530684516
DRH15,OUT035,931.4975713600527
FDO21,OUT019,1680.8301184576653
FDD14,OUT027,4297.979926227335
FDC09,OUT046,1736.2367166925628
FDH45,OUT027,2263.680314340577
FDV32,OUT046,1119.385335041548
FDG12,OUT035,2099.1132272101117
FDS32,OUT013,2328.784767887077
NCL55,OUT018,3573.0509968817355
DRE01,OUT035,3864.2169874837155
DRE15,OUT049,1387.3871486913945
NCL42,OUT045,3736.2243205345744
FDP31,OUT013,1161.9884008858953
FDN33,OUT018,1304.9018318460596
FDZ59,OUT046,2637.5832059627087
FDE45,OUT010,931.7170442615103
FDJ07,OUT013,1961.6670586195582
FDQ45,OUT018,2670.282769785312
FDM33,OUT027,4824.039690171041
FDO15,OUT010,-519.8793843700576
FDM46,OUT013,1552.2680968235745
FDR03,OUT045,3190.1469128328354
FDY49,OUT018,2422.8546695172176
FDQ60,OUT045,1893.1457125231034
FDW10,OUT049,2873.0294967280424
FDO51,OUT049,966.9287911132575
FDJ40,OUT018,1551.9973485984344
FDS20,OUT018,2597.0807126962854
FDU45,OUT013,1923.3271779213524
FDV02,OUT035,2814.6978870450134
FDN09,OUT046,3749.953720491576
NCM55,OUT027,4327.7409433552875
FDN23,OUT018,2074.7410184810738
FDY31,OUT010,450.20851010455533
FDW03,OUT010,-72.42038015894093
FDD14,OUT046,2856.446521849189
FDV23,OUT017,2110.067474773323
DRI03,OUT045,2682.7673466244787
FDN13,OUT035,1758.8482051068331
FDF45,OUT027,2527.520464847723
FDU46,OUT035,1659.9024346962128
FDB57,OUT049,3617.7675884732253
FDV12,OUT049,1780.8452666320343
FDQ58,OUT013,2424.873672245985
NCA18,OUT017,1958.0200842507124
FDH52,OUT049,1217.0359060082658
FDM24,OUT018,2151.712317847277
NCP43,OUT027,4256.692458316627
NCO18,OUT019,906.7840279517675
FDM32,OUT017,1615.1951628050053
NCL07,OUT017,801.835520184113
FDK03,OUT013,3992.6014048678244
FDP59,OUT017,1831.4802249927131
FDQ24,OUT049,3974.604689529105
FDQ16,OUT018,1532.9992584428562
FDU44,OUT013,2626.3319340125645
FDH28,OUT010,-1126.97304315518
FDV28,OUT019,-1200.6081058872219
FDM22,OUT045,947.9048317784259
FDR56,OUT046,3097.6420990126912
FDV39,OUT049,3183.5460407535543
FDU37,OUT019,-506.25545936869423
FDQ11,OUT010,2181.3183523407815
FDX02,OUT045,3412.86242134427
NCS42,OUT018,1242.997616179016
FDY57,OUT027,3014.8700631256434
FDB21,OUT049,3819.707638948528
FDE28,OUT017,3682.5667883767806
FDQ55,OUT017,1994.7399937775829
FDA48,OUT049,3546.5897334169176
FDZ19,OUT045,2679.175895925468
NCC43,OUT045,3797.5337907779626
NCV18,OUT046,1335.3616333727464
NCA42,OUT018,2216.540000792898
FDY45,OUT046,3949.490174340209
NCC30,OUT045,2735.6455867996433
FDM57,OUT013,1506.897742282381
FDL09,OUT010,774.8499612435254
FDB09,OUT027,3448.75551134643
FDT44,OUT035,2054.291202582521
NCT06,OUT027,3995.3612520581883
FDX26,OUT049,2976.6025205813753
FDK32,OUT013,2507.8532072315884
DRA12,OUT046,2240.555734008259
FDO46,OUT010,1114.5086027150533
FDE52,OUT013,1519.1171949899212
NCH42,OUT045,3497.043051737473
FDV08,OUT035,911.3748663967756
FDB47,OUT018,3019.2740409785874
FDC28,OUT010,-107.05902359028357
FDD22,OUT046,1837.3886828013356
FDS07,OUT027,3271.5142342946583
DRI13,OUT045,3300.952592147801
FDG32,OUT018,3175.431266449996
FDU14,OUT017,3974.3573738138266
FDD28,OUT019,-863.5343473334026
NCP41,OUT017,1880.0758094104463
FDS08,OUT049,2867.480820478287
FDX47,OUT045,2491.0961936528674
FDC53,OUT019,-183.08310710176698
FDQ19,OUT035,3925.8699671290333
FDL14,OUT045,2453.0417453724694
FDM33,OUT019,1545.5297519855544
FDA51,OUT045,1789.4543607980424
FDZ27,OUT018,617.8500868763109
FDT04,OUT046,745.113338815989
DRC13,OUT049,2123.6492412256885
FDR16,OUT027,4791.908717572182
FDQ03,OUT027,5116.8045551954565
FDE38,OUT035,2799.8801845587377
DRH23,OUT027,2382.266989079784
FDT11,OUT019,1140.32722180077
FDD09,OUT035,2973.9611835742276
FDR40,OUT045,1369.191207765967
FDX07,OUT017,3008.136799118479
FDR07,OUT035,1749.1510317052616
FDA51,OUT017,1966.612376613721
FDT59,OUT019,1724.4349580823618
FDF20,OUT017,3170.5039650290364
FDR13,OUT045,1861.184430035211
FDY26,OUT049,3434.0255707516176
FDW04,OUT017,2214.5996471749395
FDK52,OUT017,3614.2038185304737
FDN60,OUT049,2589.737889457899
FDM09,OUT019,864.230001704314
FDP46,OUT049,1549.0845611612824
FDB50,OUT019,-573.1607888004163
NCQ29,OUT049,4059.990354969482
FDP16,OUT027,5234.028163519497
FDX33,OUT018,2308.21857425935
FDP07,OUT010,1234.3032445054046
FDN22,OUT046,3885.8312434093555
FDF39,OUT049,4192.6064250947475
FDS21,OUT017,1225.8229377337716
NCM42,OUT013,1771.3912354418528
FDK50,OUT019,718.2668158042625
DRF13,OUT027,3745.2447666146268
FDH35,OUT018,2322.9214344302072
FDP60,OUT018,1344.2432133872983
DRJ49,OUT027,3490.519599425087
NCT42,OUT019,481.8276567324424
FDE38,OUT049,2758.0228647791755
FDI04,OUT049,3254.516982779428
NCH54,OUT045,2418.4230303352306
FDT56,OUT049,1174.1207439467191
DRD15,OUT018,3325.424200341127
FDV58,OUT013,3056.0141673907265
FDP21,OUT049,3095.277734262839
FDH05,OUT013,3685.59200974261
FDR10,OUT027,4000.4217869315944
NCP06,OUT045,2297.753050307424
FDF33,OUT049,1848.128681077019
DRK37,OUT013,2970.480830915444
DRH49,OUT045,1335.889324476038
FDT58,OUT013,2678.2489857618525
FDD41,OUT018,1474.5376143259082
FDP40,OUT018,1584.4571795935963
FDM51,OUT027,3140.760452566661
FDO45,OUT010,-383.52002739633093
FDW33,OUT010,-154.2869215593857
FDY24,OUT045,924.1579232930412
FDB10,OUT010,1784.7055183664356
FDM40,OUT035,2373.1445972061965
NCI06,OUT017,2926.5858512534082
FDW12,OUT019,470.42164777404764
FDX48,OUT027,3939.036479682031
NCW05,OUT027,3127.61746653312
FDX27,OUT017,1696.2833136456218
DRM37,OUT045,3007.0754471447026
FDA38,OUT045,3697.2088074053927
FDR36,OUT046,779.8595724241334
FDZ45,OUT046,3104.128734729623
FDG05,OUT017,2630.618717805762
FDK28,OUT013,4032.1392626760194
FDV47,OUT045,1370.8882643963805
FDN21,OUT045,2472.4399256936804
FDP20,OUT027,3476.469291365364
FDI35,OUT045,2798.1659975007487
DRY23,OUT013,850.0606313851766
FDA56,OUT017,2100.682555182296
FDB09,OUT013,2037.143940827782
NCO26,OUT027,3296.739461676199
FDQ49,OUT018,2266.799456013711
FDI52,OUT027,3389.268830759643
FDZ44,OUT027,3343.09408394691
FDZ09,OUT018,2326.231723435441
FDY03,OUT049,1987.7488958584975
NCG42,OUT017,2161.386394321771
DRI13,OUT027,4803.7747188898575
FDQ32,OUT013,2111.8934924948967
FDW16,OUT035,1709.6640867186125
FDU27,OUT046,862.5169781751489
FDR28,OUT010,754.0430750229235
FDQ49,OUT010,675.8180454778936
FDS37,OUT046,1890.9385509839599
FDW26,OUT018,3200.622803859786
FDX12,OUT018,3504.0454085194365
NCP06,OUT013,2415.612028633129
FDW45,OUT010,447.8363930799327
NCN30,OUT049,1654.062082813005
FDN24,OUT049,1043.5134498189277
NCL41,OUT027,2055.9174742583027
FDR02,OUT019,-54.09338477056508
FDD09,OUT010,967.8574317145145
FDS33,OUT010,-346.76455580313194
FDU22,OUT045,1860.855043492262
FDI53,OUT013,2622.464713721364
DRH01,OUT049,2840.7666802083486
FDX32,OUT013,2344.996605877653
NCP30,OUT018,465.93694947513484
FDB60,OUT045,3021.096548465805
FDB14,OUT049,1675.5162447074815
NCP02,OUT035,1149.7455628314428
FDJ10,OUT017,2373.4569262893056
FDG34,OUT046,1841.6375165600625
NCB18,OUT017,1552.1957515816803
FDM16,OUT049,1411.379400779768
FDW25,OUT018,1154.0688502612827
FDB35,OUT010,-315.48962706005403
DRN11,OUT013,2267.9330051297643
FDF41,OUT019,1947.9874302475923
FDH16,OUT045,1414.6172390842805
NCQ50,OUT018,3011.1584550727566
DRH23,OUT018,693.1737780348174
DRJ37,OUT013,2424.4122096420283
DRJ24,OUT027,4296.009560386765
FDY16,OUT035,3040.5990455224146
FDQ27,OUT045,1700.2497105442073
FDZ33,OUT045,2286.289807724065
FDF29,OUT045,2103.800174751653
FDA08,OUT049,2721.813316117283
FDG31,OUT046,1128.8016682174025
FDE34,OUT019,1066.1782164240967
NCR30,OUT027,2652.62051673348
FDV33,OUT035,4177.029956200871
DRZ24,OUT018,1650.8781180138924
NCL54,OUT035,2810.9084952995095
FDR12,OUT049,2884.0703004971765
NCC54,OUT046,3712.623917446774
DRN59,OUT013,856.5306678035034
FDX50,OUT019,-66.28745875590812
FDV31,OUT027,4213.840782339434
NCA29,OUT027,4129.577040338581
FDW60,OUT049,2934.901547417038
FDX08,OUT017,2986.151844656
DRD49,OUT013,3647.3743438695533
FDD33,OUT046,3555.0671501115985
FDW35,OUT013,844.8717689614413
FDJ36,OUT017,1815.9681130044448
FDV51,OUT035,2783.376980343839
FDW36,OUT046,1741.853053003917
FDH35,OUT046,2602.931127869027
NCS30,OUT027,3484.6330032503397
FDN49,OUT017,859.3003793390048
FDL08,OUT018,3530.8929007833335
FDI09,OUT013,3765.984162814071
FDP19,OUT018,1768.5480967437904
FDU21,OUT010,-1183.3534365909284
NCP41,OUT045,1689.4040913301533
FDY10,OUT013,1877.8005249683351
FDP12,OUT018,478.8489744726861
NCN26,OUT049,1948.3575469485822
FDK44,OUT013,2764.7716776807247
FDC28,OUT049,1868.4987103530796
FDJ41,OUT027,5506.050096036324
NCT29,OUT035,2111.7929355963993
NCH42,OUT019,1669.1867966175582
FDU60,OUT018,2410.6135818300877
FDS02,OUT045,2964.840058355559
FDC51,OUT046,2031.532725750818
FDU03,OUT013,2933.9809439421956
FDX39,OUT045,3286.618884397507
NCY05,OUT010,-1195.9289058120821
NCL06,OUT027,5411.16884958652
FDD32,OUT035,1536.4190736003234
NCN41,OUT045,1903.4514812666098
NCX53,OUT049,2341.7208140188786
FDU57,OUT019,550.9262798622572
FDQ23,OUT046,1713.9832958596726
FDQ52,OUT045,3779.616114711611
FDC14,OUT045,744.9841200615269
FDY09,OUT035,2937.100996359795
FDQ28,OUT045,2462.278552477764
FDV25,OUT046,3431.9737349310535
FDJ07,OUT035,2034.741298496689
DRB25,OUT049,1819.8641992989792
FDK52,OUT019,1607.808812944119
FDY52,OUT027,2530.961849995846
FDB28,OUT046,3083.838935565286
FDT36,OUT035,812.708564943273
FDV25,OUT017,3553.710631953423
NCN07,OUT027,3508.535365632504
FDC57,OUT017,3179.768883624617
FDQ03,OUT018,3433.7820224867096
FDU23,OUT017,2745.5930535227853
NCX41,OUT035,3435.2548539272702
NCD06,OUT035,963.6773106188683
FDW08,OUT045,1645.1142304593225
NCU29,OUT017,2402.0847538806615
NCE06,OUT013,2555.5305085922405
FDV52,OUT010,42.809050393224766
FDB02,OUT017,2927.9065577471074
NCR18,OUT045,718.6040403882151
FDK16,OUT049,1648.359695975286
NCQ29,OUT010,2064.3033912363962
FDZ01,OUT019,-95.49243015079611
FDW27,OUT035,2643.076828553688
FDD17,OUT018,3430.4553329879504
FDW39,OUT013,2836.613192324182
DRH59,OUT045,1149.4180822161818
FDS52,OUT013,1730.6869540480993
FDU40,OUT027,4497.1423068917375
NCF54,OUT013,2756.864869511253
FDH46,OUT045,1674.6360055829607
NCP14,OUT049,1761.9097256465298
FDH50,OUT049,3026.837725958729
DRF15,OUT010,544.9587757178223
FDV27,OUT027,2940.768290577667
NCJ06,OUT049,2034.2001682741056
FDN02,OUT018,2942.875405644473
FDQ51,OUT049,983.5764502325416
FDQ07,OUT017,3602.225211657051
FDS45,OUT049,1880.6478637573039
NCJ06,OUT045,1885.1240909930739
FDD36,OUT035,2057.7647242295075
FDY25,OUT045,2799.980642998937
FDU52,OUT046,2448.926779076581
DRK47,OUT017,3606.076545798795
NCL30,OUT017,2140.1744811809713
FDN22,OUT035,4043.4789610505713
