Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL04,OUT019,219.21852093023256
DRM48,OUT035,583.8145788617882
FDR16,OUT013,3454.062559154929
NCC19,OUT018,2893.8398258992806
NCE42,OUT045,3945.4325672131154
FDY24,OUT017,935.0323883040934
FDH19,OUT049,2778.5893175257747
FDJ46,OUT013,2552.0052351851864
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2142.7435709401716
FDZ37,OUT035,1435.9121343749996
NCT30,OUT045,798.2176035398229
DRY23,OUT018,507.04640366972467
NCZ30,OUT018,1752.25244
FDC44,OUT018,1752.25244
FDB45,OUT035,1573.0706258064513
FDY04,OUT013,2644.4778427083343
FDM27,OUT046,3053.099877777778
FDZ43,OUT017,4340.218358415842
FDT39,OUT019,346.89728372093043
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4034.300306896552
FDU08,OUT046,1573.0706258064513
FDK40,OUT017,4433.304032653058
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,3053.099877777778
FDP09,OUT045,3643.519725984251
FDW21,OUT049,1461.8437959999992
FDY25,OUT035,3384.1080642424236
DRE13,OUT017,1458.4550080536917
FDV43,OUT019,92.67548155339809
FDD22,OUT045,1649.2997860000003
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.6995426229506
FDM25,OUT046,2778.5893175257747
NCN41,OUT049,1987.251048648648
FDU24,OUT045,1435.9121343749996
FDZ50,OUT046,3384.1080642424236
FDP45,OUT013,4034.300306896552
NCM54,OUT045,1827.8328454545447
FDW10,OUT019,425.93559145299173
FDP20,OUT017,1987.251048648648
FDK32,OUT046,3053.099877777778
FDN52,OUT049,1202.656733333333
FDM58,OUT045,1879.2570116129027
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.25244
FDD35,OUT046,2243.669596721311
NCK31,OUT035,713.8586545454546
FDI40,OUT027,2517.882088484847
FDT50,OUT019,219.21852093023256
NCT06,OUT046,3053.099877777778
FDT31,OUT035,2752.9709346534646
FDT45,OUT049,796.6402682539683
FDT13,OUT045,2939.348476190476
FDO50,OUT045,1284.789766871166
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3130.004904950494
NCO18,OUT018,2778.5893175257747
FDU09,OUT045,935.0323883040934
FDT13,OUT018,2893.8398258992806
FDE09,OUT046,1649.2997860000003
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3454.062559154929
DRH15,OUT035,677.1027476190471
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1682.2122382352943
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.186213333333
FDG12,OUT035,2243.669596721311
FDS32,OUT013,2309.2007980000008
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3737.295775182482
DRE15,OUT049,1202.656733333333
NCL42,OUT045,4340.218358415842
FDP31,OUT013,1103.186213333333
FDN33,OUT018,1202.656733333333
FDZ59,OUT046,2503.501336448598
FDE45,OUT010,425.93559145299173
FDJ07,OUT013,1922.1493817142857
FDQ45,OUT018,2752.9709346534646
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1458.4550080536917
FDR03,OUT045,3945.4325672131154
FDY49,OUT018,2232.847021848739
FDQ60,OUT045,1827.8328454545447
FDW10,OUT049,3259.5620849056613
FDO51,OUT049,677.1027476190471
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3384.1080642424236
FDU45,OUT013,1922.1493817142857
FDV02,OUT035,2644.4778427083343
FDN09,OUT046,3945.4325672131154
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.847021848739
FDY31,OUT010,346.89728372093043
FDW03,OUT010,219.21852093023256
FDD14,OUT046,3384.1080642424236
FDV23,OUT017,2142.7435709401716
DRI03,OUT045,2552.0052351851864
FDN13,OUT035,1573.0706258064513
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1435.9121343749996
FDB57,OUT049,3643.519725984251
FDV12,OUT049,1879.2570116129027
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.1493817142857
FDH52,OUT049,796.6402682539683
FDM24,OUT018,2232.847021848739
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.93559145299173
FDM32,OUT017,1284.789766871166
NCL07,OUT017,583.8145788617882
FDK03,OUT013,4034.300306896552
FDP59,OUT017,1879.2570116129027
FDQ24,OUT049,4433.304032653058
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2644.4778427083343
FDH28,OUT010,92.67548155339809
FDV28,OUT019,92.67548155339809
FDM22,OUT045,935.0323883040934
FDR56,OUT046,3130.004904950494
FDV39,OUT049,2752.9709346534646
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,4340.218358415842
NCS42,OUT018,1202.656733333333
FDY57,OUT027,2517.882088484847
FDB21,OUT049,3454.062559154929
FDE28,OUT017,3737.295775182482
FDQ55,OUT017,1922.1493817142857
FDA48,OUT049,3454.062559154929
FDZ19,OUT045,2778.5893175257747
NCC43,OUT045,4034.300306896552
NCV18,OUT046,1458.4550080536917
NCA42,OUT018,2232.847021848739
FDY45,OUT046,4433.304032653058
NCC30,OUT045,2778.5893175257747
FDM57,OUT013,1458.4550080536917
FDL09,OUT010,425.93559145299173
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2142.7435709401716
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3384.1080642424236
FDK32,OUT013,3053.099877777778
DRA12,OUT046,2309.2007980000008
FDO46,OUT010,482.6995426229506
FDE52,OUT013,1435.9121343749996
NCH42,OUT045,3643.519725984251
FDV08,OUT035,677.1027476190471
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.1493817142857
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3945.4325672131154
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4433.304032653058
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1682.2122382352943
FDS08,OUT049,2778.5893175257747
FDX47,OUT045,2286.413267368421
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,3945.4325672131154
FDL14,OUT045,2286.413267368421
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545447
FDZ27,OUT018,713.8586545454546
FDT04,OUT046,677.1027476190471
DRC13,OUT049,2243.669596721311
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000003
FDE38,OUT035,2286.413267368421
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.6995426229506
FDD09,OUT035,2552.0052351851864
FDR40,OUT045,1435.9121343749996
FDX07,OUT017,3384.1080642424236
FDR07,OUT035,1573.0706258064513
FDA51,OUT017,1922.1493817142857
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.004904950494
FDR13,OUT045,1827.8328454545447
FDY26,OUT049,3945.4325672131154
FDW04,OUT017,1987.251048648648
FDK52,OUT017,3737.295775182482
FDN60,OUT049,2644.4778427083343
FDM09,OUT019,425.93559145299173
FDP46,OUT049,1202.656733333333
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.300306896552
FDP16,OUT027,6280.890880000003
FDX33,OUT018,2232.847021848739
FDP07,OUT010,482.6995426229506
FDN22,OUT046,4034.300306896552
FDF39,OUT049,4034.300306896552
FDS21,OUT017,935.0323883040934
NCM42,OUT013,1682.2122382352943
FDK50,OUT019,425.93559145299173
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2232.847021848739
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.89728372093043
FDE38,OUT049,2286.413267368421
FDI04,OUT049,3130.004904950494
NCH54,OUT045,2644.4778427083343
FDT56,OUT049,796.6402682539683
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2893.8398258992806
FDP21,OUT049,3391.5912527272744
FDH05,OUT013,3454.062559154929
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2453.747700699301
FDF33,OUT049,1649.2997860000003
DRK37,OUT013,2893.8398258992806
DRH49,OUT045,1284.789766871166
FDT58,OUT013,2286.413267368421
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.882088484847
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,935.0323883040934
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.2007980000008
NCI06,OUT017,3384.1080642424236
FDW12,OUT019,346.89728372093043
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,2517.882088484847
FDX27,OUT017,1461.8437959999992
DRM37,OUT045,3130.004904950494
FDA38,OUT045,3643.519725984251
FDR36,OUT046,677.1027476190471
FDZ45,OUT046,3130.004904950494
FDG05,OUT017,2286.413267368421
FDK28,OUT013,4433.304032653058
FDV47,OUT045,1284.789766871166
FDN21,OUT045,2453.747700699301
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3384.1080642424236
DRY23,OUT013,507.04640366972467
FDA56,OUT017,2243.669596721311
FDB09,OUT013,1987.251048648648
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.847021848739
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.847021848739
FDY03,OUT049,1922.1493817142857
NCG42,OUT017,1987.251048648648
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,1987.251048648648
FDW16,OUT035,1458.4550080536917
FDU27,OUT046,798.2176035398229
FDR28,OUT010,425.93559145299173
FDQ49,OUT010,346.89728372093043
FDS37,OUT046,1922.1493817142857
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.747700699301
FDW45,OUT010,346.89728372093043
NCN30,OUT049,1682.2122382352943
FDN24,OUT049,796.6402682539683
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299173
FDS33,OUT010,219.21852093023256
FDU22,OUT045,1827.8328454545447
FDI53,OUT013,2503.501336448598
DRH01,OUT049,2778.5893175257747
FDX32,OUT013,2309.2007980000008
NCP30,OUT018,507.04640366972467
FDB60,OUT045,3391.5912527272744
FDB14,OUT049,1202.656733333333
NCP02,OUT035,935.0323883040934
FDJ10,OUT017,2309.2007980000008
FDG34,OUT046,1682.2122382352943
NCB18,OUT017,1458.4550080536917
FDM16,OUT049,1103.186213333333
FDW25,OUT018,1202.656733333333
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2309.2007980000008
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1435.9121343749996
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,796.6402682539683
DRJ37,OUT013,2286.413267368421
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,3384.1080642424236
FDQ27,OUT045,1879.2570116129027
FDZ33,OUT045,2503.501336448598
FDF29,OUT045,1827.8328454545447
FDA08,OUT049,2286.413267368421
FDG31,OUT046,1103.186213333333
FDE34,OUT019,482.6995426229506
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.300306896552
DRZ24,OUT018,1752.25244
NCL54,OUT035,2552.0052351851864
FDR12,OUT049,2778.5893175257747
NCC54,OUT046,3454.062559154929
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,3259.5620849056613
FDX08,OUT017,3384.1080642424236
DRD49,OUT013,3454.062559154929
FDD33,OUT046,3454.062559154929
FDW35,OUT013,507.04640366972467
FDJ36,OUT017,1879.2570116129027
FDV51,OUT035,2644.4778427083343
FDW36,OUT046,1649.2997860000003
FDH35,OUT046,2453.747700699301
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190471
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3454.062559154929
FDP19,OUT018,1752.25244
FDU21,OUT010,92.67548155339809
NCP41,OUT045,1682.2122382352943
FDY10,OUT013,1922.1493817142857
FDP12,OUT018,507.04640366972467
NCN26,OUT049,1922.1493817142857
FDK44,OUT013,3259.5620849056613
FDC28,OUT049,1461.8437959999992
FDJ41,OUT027,6280.890880000003
NCT29,OUT035,1987.251048648648
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.847021848739
FDS02,OUT045,3391.5912527272744
FDC51,OUT046,2243.669596721311
FDU03,OUT013,3384.1080642424236
FDX39,OUT045,4340.218358415842
NCY05,OUT010,92.67548155339809
NCL06,OUT027,6280.890880000003
FDD32,OUT035,1284.789766871166
NCN41,OUT045,1827.8328454545447
NCX53,OUT049,2309.2007980000008
FDU57,OUT019,346.89728372093043
FDQ23,OUT046,1573.0706258064513
FDQ52,OUT045,4433.304032653058
FDC14,OUT045,677.1027476190471
FDY09,OUT035,2778.5893175257747
FDQ28,OUT045,2644.4778427083343
FDV25,OUT046,4340.218358415842
FDJ07,OUT035,1922.1493817142857
DRB25,OUT049,1573.0706258064513
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3391.5912527272744
FDT36,OUT035,583.8145788617882
FDV25,OUT017,4340.218358415842
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2939.348476190476
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,3053.099877777778
NCX41,OUT035,3945.4325672131154
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1461.8437959999992
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.501336448598
FDV52,OUT010,281.4820818181818
FDB02,OUT017,3259.5620849056613
NCR18,OUT045,677.1027476190471
FDK16,OUT049,1573.0706258064513
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2503.501336448598
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2552.0052351851864
DRH59,OUT045,1103.186213333333
FDS52,OUT013,1573.0706258064513
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2778.5893175257747
FDH46,OUT045,1682.2122382352943
NCP14,OUT049,1879.2570116129027
FDH50,OUT049,3384.1080642424236
DRF15,OUT010,346.89728372093043
FDV27,OUT027,2517.882088484847
NCJ06,OUT049,2243.669596721311
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3737.295775182482
FDS45,OUT049,1682.2122382352943
NCJ06,OUT045,1827.8328454545447
FDD36,OUT035,1922.1493817142857
FDY25,OUT045,3384.1080642424236
FDU52,OUT046,2286.413267368421
DRK47,OUT017,3737.295775182482
NCL30,OUT017,1987.251048648648
FDN22,OUT035,4034.300306896552
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4034.300306896552
FDT45,OUT017,935.0323883040934
NCC54,OUT027,6280.890880000003
FDP08,OUT018,2893.8398258992806
FDU44,OUT046,2644.4778427083343
DRG39,OUT035,935.0323883040934
